detector,mean_n_detect,mean_n_TP,mean_n_FP,mean_delay,std_n_detect,std_n_TP,std_n_FP,std_delay
SeqDrift214,317.8333333333333,227.26666666666668,90.56666666666666,164.61271820710266,6.5781625262851495,4.836895239257881,5.535842804447716,4.905051637707135
SeqDrift218,261.0,217.36666666666667,43.63333333333333,171.48327808856766,3.1091263510296048,2.601068156653254,3.5915023164253825,4.163356663398187
SeqDrift218Adapt,237.76666666666668,195.9,41.86666666666667,168.01757142352577,3.2831218205983292,2.586503431275512,3.2836294282732665,5.157767094211981
