detector,mean_n_detect,mean_n_TP,mean_n_FP,mean_delay,std_n_detect,std_n_TP,std_n_FP,std_delay
DDMRef,4.2,0.7,3.5,nan,4.315862215903871,0.7371114795831993,3.89657969677682,nan
DDM4,2387.5666666666666,101.7,2285.866666666667,122.8809996935785,50.50853613224425,3.5133080327994772,50.41014007342394,9.088595672172028
DDM4Adapt,2078.366666666667,100.36666666666666,1978.0,145.0755468605861,37.0139463205725,3.885728874855899,35.643606252267276,7.180443795288613
