detector,mean_n_detect,mean_n_TP,mean_n_FP,mean_delay,std_n_detect,std_n_TP,std_n_FP,std_delay
SeqDrift214,317.8333333333333,227.26666666666668,90.56666666666666,164.61271820710266,6.5781625262851495,4.836895239257881,5.535842804447716,4.905051637707135
SeqDrift218,261.0,217.36666666666667,43.63333333333333,171.48327808856766,3.1091263510296048,2.601068156653254,3.5915023164253825,4.163356663398187
SeqDrift218Adapt,240.13333333333333,177.1,63.03333333333333,188.9765083168728,5.789262090763861,4.19801540413245,4.6867425313916655,5.836373372422519
