detector,mean_n_detect,mean_n_TP,mean_n_FP,mean_delay,std_n_detect,std_n_TP,std_n_FP,std_delay
ADWIN4,328.3333333333333,229.8,98.53333333333333,169.22067389537673,3.4286375654996775,3.2700662582481925,4.616877251514876,4.544545986767637
ADWIN1,347.4,236.6,110.8,160.37763476964992,4.521061822182926,3.261901286060019,6.068497892120147,5.391389246970411
ADWIN1Adapt,244.26666666666668,154.23333333333332,90.03333333333333,203.11706371586297,4.618321003231466,2.3619671650742498,4.8061303445588,6.649228716275816
